date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:12:14	1784/1784	---MCZ	200	added ('OK')	text/css	etag:W/%2233838ae104ce08f54e8cdc1346358610%22	https://www.codashop.com/assets/toast.95793.css	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/toast.95793.css	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:14	5137/5137	---MCZ	200	added ('OK')	application/javascript	etag:W/%2285f3241121ddf1df7458be4d8541d132%22	https://www.codashop.com/assets/toast.399925a5ac51817f008f.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/toast.399925a5ac51817f008f.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:14	845/845	---M--	200	added ('OK')	text/css	etag:%2273cb2fe69ddacf6912575a9577c2dc2f%22	https://www.codashop.com/assets/hamburger.95793.css	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/hamburger.95793.css	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:14	843/843	---M--	200	added ('OK')	application/javascript	etag:%22f3d48306b7c4ebee1c15aded4ad287a7%22	https://www.codashop.com/assets/hamburger.dae9d7bd500d11b6fb0b.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/hamburger.dae9d7bd500d11b6fb0b.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:14	2674/2674	---MCZ	200	added ('OK')	text/css	etag:W/%22b657a023bcc31850b76de932c845beea%22	https://www.codashop.com/assets/button.95793.css	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/button.95793.css	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:15	1312/1312	---MCZ	200	added ('OK')	application/javascript	etag:W/%22611a6f357aab1927ec6ac0370bf8c858%22	https://www.codashop.com/assets/button.87910a742b8b02548273.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/button.87910a742b8b02548273.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:15	31484/31484	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e51c1445097d27bba3e53cc6e976bee%22	https://www.codashop.com/assets/npm.vee-validate.41b5ce73ee3af54612ea.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/npm.vee-validate.41b5ce73ee3af54612ea.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:15	1809/1809	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a68d47c48cf22a33c2e0c59b23ae3f56%22	https://www.codashop.com/assets/npm.lodash.debounce.42953abb6948059de93c.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/npm.lodash.debounce.42953abb6948059de93c.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:15	8318/8318	---MCZ	200	added ('OK')	application/javascript	etag:W/%227c5301c5f1baf5c4f4ff9327b440fa50%22	https://www.codashop.com/assets/npm.vue-horizontal.6df9149d3f6f51e22bb6.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/npm.vue-horizontal.6df9149d3f6f51e22bb6.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:16	14358/14358	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cab27a53221fcad6d22ad4a673bc4b10%22	https://www.codashop.com/assets/npm.youtube-player.631a237387d656b09943.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/npm.youtube-player.631a237387d656b09943.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:16	219283/219283	---MCZ	200	added ('OK')	application/javascript	etag:W/%227cc2e1305ed33b0138d454c6ef985073%22	https://www.codashop.com/assets/modal.e7fcb111376ee8ffd0f5.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/modal.e7fcb111376ee8ffd0f5.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:16	9379/9379	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f68fe80f2c134a50d2f6f905d568033%22	https://www.codashop.com/assets/chunk-5b680f4d.71c10d70be2e6a238620.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/chunk-5b680f4d.71c10d70be2e6a238620.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:16	115716/115716	---MCZ	200	added ('OK')	application/javascript	etag:W/%2215393b253ae3020d4647d22c4aec4528%22	https://www.codashop.com/assets/international~orderComplete.61e47c4d22de6a5ffda4.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/international_orderComplete.61e47c4d22de6a5ffda4.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:16	24865/24865	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ba717f31a1bab20a5e4a3c65c24fb12%22	https://www.codashop.com/assets/international.a8384bc0aa0177964d9f.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/international.a8384bc0aa0177964d9f.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:17	2674/2674	---MCZ	200	added ('OK')	text/css	etag:W/%22b657a023bcc31850b76de932c845beea%22	https://www.codashop.com/assets/Unsubscribe~cashback~cashbackLandingPage~codacashLandingPage~deleteAccountOtp~error~homePage~leftPan~d40caea8.95793.css	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/Unsubscribe_cashback_cashbackLandingPage_codacashLandingPage_deleteAccountOtp_error_homePage_leftPan_d40caea8.95793.css	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:17	1312/1312	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d299ab599a267cec13acef6e24a5acc0%22	https://www.codashop.com/assets/Unsubscribe~cashback~cashbackLandingPage~codacashLandingPage~deleteAccountOtp~error~homePage~leftPan~d40caea8.dd22d473fc583f63f98c.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/Unsubscribe_cashback_cashbackLandingPage_codacashLandingPage_deleteAccountOtp_error_homePage_leftPan_d40caea8.dd22d473fc583f63f98c.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:17	12028/12028	---MCZ	200	added ('OK')	application/javascript	etag:W/%2286885d499a38d4b5de0191718e8ff7db%22	https://www.codashop.com/assets/codacashLandingPage~leftPanel~notifications~rewardsAndWallet~unverifiedPhoneModal~welcomeModal.610368d71eddb4aa0d62.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/codacashLandingPage_leftPanel_notifications_rewardsAndWallet_unverifiedPhoneModal_welcomeModal.610368d71eddb4aa0d62.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:17	3097/3097	---MCZ	200	added ('OK')	text/css	etag:W/%2250843d5fd303d877a2fa5b7e4d645546%22	https://www.codashop.com/assets/cashTopUpModals~notifications~redeem-success-modal~walletRestrictedModal.95793.css	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/cashTopUpModals_notifications_redeem-success-modal_walletRestrictedModal.95793.css	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:18	7349/7349	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687e0ff8de215d58768800f2cfe80272%22	https://www.codashop.com/assets/cashTopUpModals~notifications~redeem-success-modal~walletRestrictedModal.deb9804ca7ad8a61dfaf.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/cashTopUpModals_notifications_redeem-success-modal_walletRestrictedModal.deb9804ca7ad8a61dfaf.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:18	7883/7883	---MCZ	200	added ('OK')	text/css	etag:W/%2296941cbb92e1bfafb99d6eab6a13ef41%22	https://www.codashop.com/assets/notifications.95793.css	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/notifications.95793.css	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:18	141329/141329	---MCZ	200	added ('OK')	application/javascript	etag:W/%224bd9dbd9587c2c29ed2ca87ee49f5732%22	https://www.codashop.com/assets/notifications.b5b50757640812a89187.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/notifications.b5b50757640812a89187.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:18	82103/82103	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210a54a7f563b47095103af60b594b02e%22	https://www.codashop.com/assets/lang-id-ID-json.606994a2ccaaac8ffc8c.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/lang-id-ID-json.606994a2ccaaac8ffc8c.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:18	2007/2007	---MCZ	200	added ('OK')	application/javascript	etag:W/%22187dc9721c1db12099aec24cc980e8ae%22	https://www.codashop.com/assets/npm.lodash.throttle.31d4093d3662c5d99bf5.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/npm.lodash.throttle.31d4093d3662c5d99bf5.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:19	135943/135943	---MCZ	200	added ('OK')	text/css	etag:W/%229da930e5913bcf5194392363e3afca5c%22	https://www.codashop.com/assets/productDetail.95793.css	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/productDetail.95793.css	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:19	561904/561904	---MCZ	200	added ('OK')	application/javascript	etag:W/%2247d0883057116e9076e10dfe15ff153f%22	https://www.codashop.com/assets/productDetail.9bb55d962e85c981f3bf.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/productDetail.9bb55d962e85c981f3bf.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:19	1017/1017	---MCZ	200	added ('OK')	application/javascript	etag:W/%22aed7cddc22387fdfb0383d903c7d6557%22	https://www.codashop.com/assets/Icon~leftPanel.c006f1fe9c0f2a45c57d.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/Icon_leftPanel.c006f1fe9c0f2a45c57d.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:19	9558/9558	---MCZ	200	added ('OK')	text/css	etag:W/%22adaa6750cd21f6e9065a82a161b75b31%22	https://www.codashop.com/assets/leftPanel.95793.css	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/leftPanel.95793.css	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:19	37786/37786	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dcfd13e35c4cde5d833ce762e18ad1bc%22	https://www.codashop.com/assets/leftPanel.e0e2facb35c0ec4d7f95.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/leftPanel.e0e2facb35c0ec4d7f95.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:20	519/519	---M--	200	added ('OK')	application/javascript	etag:%220bdafdd193b0ab3c2a9c09472b55fd5c%22	https://www.codashop.com/assets/themeSupport.0a73b9f66b83de0f820c.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/themeSupport.0a73b9f66b83de0f820c.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:20	2358/2358	---MCZ	200	added ('OK')	text/css	etag:W/%22726e26df0d7af2c69e8264544f30dea3%22	https://www.codashop.com/assets/spinner.95793.css	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/spinner.95793.css	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:20	5572/5572	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fc07dd1fbcee52d58c82aa5c32b8fdf4%22	https://www.codashop.com/assets/spinner.4f85748a31ca38e425dd.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/spinner.4f85748a31ca38e425dd.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:20	2358/2358	---MCZ	200	added ('OK')	text/css	etag:W/%22726e26df0d7af2c69e8264544f30dea3%22	https://www.codashop.com/assets/cashback~codacashLandingPage~rewardsAndWallet~search~transactionHistory~userNotifications~verifySign~6c8c3158.95793.css	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/cashback_codacashLandingPage_rewardsAndWallet_search_transactionHistory_userNotifications_verifySign_6c8c3158.95793.css	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:21	5572/5572	---MCZ	200	added ('OK')	application/javascript	etag:W/%22da7812474b68dee1175fa4e4566915c3%22	https://www.codashop.com/assets/cashback~codacashLandingPage~rewardsAndWallet~search~transactionHistory~userNotifications~verifySign~6c8c3158.b7867613b48bedcc5d24.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/cashback_codacashLandingPage_rewardsAndWallet_search_transactionHistory_userNotifications_verifySign_6c8c3158.b7867613b48bedcc5d24.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:21	6707/6707	---MCZ	200	added ('OK')	text/css	etag:W/%22e205d3ab5d13b87bf65bb39561d08c7a%22	https://www.codashop.com/assets/search.95793.css	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/search.95793.css	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:21	13361/13361	---MCZ	200	added ('OK')	application/javascript	etag:W/%228988d70a88d6a418bb0ab0a256502e99%22	https://www.codashop.com/assets/search.2056b0e2ff7f2e17254d.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/search.2056b0e2ff7f2e17254d.95817.js	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:21	9858/9858	---M--	200	added ('OK')	image/png	etag:%2234c07d92a1940ff45b0c59875cba9815%22	https://cdn1.codashop.com/S/content/mobile/images/codashop-logo-new-3a.png	C:/Users/PC/Desktop/suryagroxyn/cdn1.codashop.com/S/content/mobile/images/codashop-logo-new-3a.png	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:21	108048/108048	---M--	200	added ('OK')	text/html	date:Mon,%2006%20Jan%202025%2009:12:29%20GMT	https://www.codashop.com/id-id/	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/id-id/index.html	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:22	2890/2890	---M--	200	added ('OK')	image/png	etag:%22cf9659fa3891add490cb7d0d099d72ac%22	https://cdn1.codashop.com/S/content/social-media-logo/36/socmed-facebook-H36.png	C:/Users/PC/Desktop/suryagroxyn/cdn1.codashop.com/S/content/social-media-logo/36/socmed-facebook-H36.png	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:22	2216/2216	---M--	200	added ('OK')	image/png	etag:%22123c968b7d12fcf714b9d2af208d666a%22	https://cdn1.codashop.com/S/content/social-media-logo/36/socmed-youtube-H36.png	C:/Users/PC/Desktop/suryagroxyn/cdn1.codashop.com/S/content/social-media-logo/36/socmed-youtube-H36.png	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:22	4678/4678	---M--	200	added ('OK')	image/png	etag:%22a91be2e400b7f0dc66247427dfaffcf3%22	https://cdn1.codashop.com/S/content/social-media-logo/36/socmed-instagram-H36.png	C:/Users/PC/Desktop/suryagroxyn/cdn1.codashop.com/S/content/social-media-logo/36/socmed-instagram-H36.png	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:22	1416/1416	---M--	200	added ('OK')	image/png	etag:%2221353dd76ad28d3364622935e149912c%22	https://cdn1.codashop.com/S/content/social-media-logo/36/socmed-tiktok-H36.png	C:/Users/PC/Desktop/suryagroxyn/cdn1.codashop.com/S/content/social-media-logo/36/socmed-tiktok-H36.png	(from https://www.codashop.com/id-id/pubg-mobile-uc-redeem-code)
17:12:23	26399/26399	---M--	200	added ('OK')	image/png	etag:%22ee905aeea99aa287b3f5b569fedbd91e%22	https://www.codashop.com/assets/img/flags32.ee905aee.png	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/img/flags32.ee905aee.png	(from https://www.codashop.com/assets/app.95793.css)
17:12:23	20116/20116	---M--	200	added ('OK')	image/png	etag:%22b40963c7026c3137b21d75b68aa32904%22	https://www.codashop.com/img/popular-tag-background.png	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/img/popular-tag-background.png	(from https://www.codashop.com/assets/productDetail.95793.css)
17:12:23	27835/27835	---MCZ	200	added ('OK')	text/css	etag:W/%2293342a670abbc1ea17fc01b2a3a2cd88%22	https://www.codashop.com/assets/cashbackLandingPage.95793.css	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/cashbackLandingPage.95793.css	(from https://www.codashop.com/id-id/)
17:12:23	13803/13803	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ec4b8049a0c4707082a86e5d874d7882%22	https://www.codashop.com/assets/cashbackLandingPage.0f53e07123c3395d0b28.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/cashbackLandingPage.0f53e07123c3395d0b28.95817.js	(from https://www.codashop.com/id-id/)
17:12:24	2683/2683	---MCZ	200	added ('OK')	text/css	etag:W/%222649e0cdb6dc62da7c11206fe4c27216%22	https://www.codashop.com/assets/chunk-1eb4126c.95793.css	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/chunk-1eb4126c.95793.css	(from https://www.codashop.com/id-id/)
17:12:24	1653/1653	---MCZ	200	added ('OK')	application/javascript	etag:W/%22906edf8a815bf0a028ebc6cef5c96034%22	https://www.codashop.com/assets/chunk-1eb4126c.53eb395f66ca51460020.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/chunk-1eb4126c.53eb395f66ca51460020.95817.js	(from https://www.codashop.com/id-id/)
17:12:24	31726/31726	---MCZ	200	added ('OK')	text/css	etag:W/%22804829a3b17784edc3f8148bcb58c586%22	https://www.codashop.com/assets/homePage.95793.css	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/homePage.95793.css	(from https://www.codashop.com/id-id/)
17:12:25	251063/251063	---MCZ	200	added ('OK')	application/javascript	etag:W/%22498d4a3d7ee9e47b1303c892a9f78962%22	https://www.codashop.com/assets/homePage.0f780ff6149db5345c43.95817.js	C:/Users/PC/Desktop/suryagroxyn/www.codashop.com/assets/homePage.0f780ff6149db5345c43.95817.js	(from https://www.codashop.com/id-id/)
17:12:25	6750/6750	---M--	200	added ('OK')	image/png	etag:%223c54e1c3ba465579cff948824bcccb23%22	https://cdn1.codashop.com/S/content/common/images/cashback/cashback-with-stars.png	C:/Users/PC/Desktop/suryagroxyn/cdn1.codashop.com/S/content/common/images/cashback/cashback-with-stars.png	(from https://www.codashop.com/assets/cashbackLandingPage.95793.css)
17:12:25	11809/11809	---M--	200	added ('OK')	image/png	etag:%22375ea12fe402bad923f6c19e29482e28%22	https://cdn1.codashop.com/S/content/common/images/challenges/hub-mobile-banner.png	C:/Users/PC/Desktop/suryagroxyn/cdn1.codashop.com/S/content/common/images/challenges/hub-mobile-banner.png	(from https://www.codashop.com/assets/homePage.95793.css)
